AAC_A,AAC_C,AAC_D,AAC_E,AAC_F,AAC_G,AAC_H,AAC_I,AAC_K,AAC_L,AAC_M,AAC_N,AAC_P,AAC_Q,AAC_R,AAC_S,AAC_T,AAC_V,AAC_W,AAC_Y
16.0,0.0,4.0,4.0,4.0,12.0,0.0,4.0,12.0,8.0,12.0,4.0,0.0,0.0,0.0,4.0,4.0,8.0,4.0,0.0
0.0,12.0,0.0,4.0,12.0,8.0,8.0,8.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,16.0,8.0,8.0,0.0,0.0
16.0,0.0,8.0,0.0,0.0,12.0,4.0,12.0,16.0,12.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0
12.0,0.0,8.0,4.0,0.0,12.0,4.0,8.0,16.0,20.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0
12.0,0.0,8.0,4.0,0.0,12.0,4.0,4.0,12.0,24.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,8.0,0.0,0.0
16.0,0.0,8.0,0.0,0.0,12.0,4.0,8.0,16.0,12.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,12.0,0.0,0.0
16.0,0.0,8.0,0.0,0.0,12.0,4.0,4.0,16.0,16.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0
12.0,0.0,8.0,4.0,0.0,12.0,4.0,4.0,16.0,20.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,12.0,0.0,0.0
8.0,0.0,8.0,4.0,0.0,16.0,4.0,8.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,16.0,0.0,0.0
8.0,0.0,4.0,0.0,4.0,20.0,0.0,8.0,16.0,12.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,8.0,4.0,0.0
8.0,0.0,0.0,4.0,4.0,20.0,0.0,4.0,16.0,12.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,12.0,4.0,0.0
8.0,0.0,0.0,4.0,4.0,20.0,0.0,4.0,16.0,16.0,0.0,4.0,4.0,0.0,0.0,0.0,12.0,4.0,4.0,0.0
8.0,0.0,0.0,4.0,0.0,16.0,0.0,12.0,20.0,12.0,0.0,0.0,4.0,8.0,0.0,4.0,4.0,4.0,4.0,0.0
16.0,0.0,0.0,0.0,8.0,20.0,0.0,8.0,12.0,8.0,0.0,0.0,4.0,8.0,0.0,12.0,0.0,0.0,4.0,0.0
16.0,0.0,0.0,0.0,8.0,16.0,12.0,0.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,8.0,4.0,4.0
16.0,0.0,0.0,0.0,4.0,16.0,20.0,8.0,8.0,4.0,0.0,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,4.0
8.0,0.0,4.0,0.0,4.0,16.0,4.0,0.0,20.0,8.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,12.0,8.0,4.0
8.0,0.0,4.0,0.0,4.0,16.0,4.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,12.0,4.0,4.0
4.0,0.0,8.0,0.0,0.0,0.0,4.0,4.0,16.0,28.0,4.0,0.0,0.0,4.0,12.0,0.0,4.0,12.0,0.0,0.0
12.0,8.0,4.0,0.0,0.0,4.0,0.0,4.0,8.0,8.0,0.0,0.0,16.0,8.0,4.0,8.0,4.0,8.0,0.0,4.0
4.0,0.0,4.0,0.0,8.0,16.0,0.0,16.0,16.0,4.0,4.0,0.0,8.0,4.0,0.0,0.0,8.0,8.0,0.0,0.0
16.0,0.0,0.0,0.0,4.0,4.0,8.0,4.0,20.0,24.0,0.0,0.0,0.0,8.0,0.0,4.0,4.0,0.0,4.0,0.0
0.0,24.0,0.0,4.0,12.0,8.0,0.0,0.0,16.0,4.0,0.0,0.0,8.0,0.0,0.0,8.0,8.0,0.0,0.0,8.0
4.0,0.0,0.0,0.0,8.0,4.0,4.0,4.0,12.0,16.0,4.0,0.0,4.0,4.0,16.0,4.0,8.0,4.0,0.0,4.0
8.0,16.0,4.0,0.0,0.0,0.0,0.0,16.0,28.0,4.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
8.0,16.0,4.0,0.0,0.0,0.0,0.0,16.0,24.0,4.0,0.0,4.0,12.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0
4.0,0.0,0.0,0.0,12.0,12.0,0.0,12.0,4.0,20.0,0.0,12.0,4.0,4.0,8.0,8.0,0.0,0.0,0.0,0.0
0.0,16.0,0.0,0.0,4.0,20.0,8.0,4.0,8.0,8.0,0.0,0.0,4.0,0.0,8.0,16.0,4.0,0.0,0.0,0.0
8.0,0.0,8.0,0.0,4.0,4.0,0.0,20.0,16.0,8.0,4.0,4.0,0.0,4.0,0.0,4.0,8.0,8.0,0.0,0.0
4.0,4.0,0.0,8.0,0.0,4.0,4.0,4.0,16.0,20.0,0.0,8.0,0.0,4.0,8.0,4.0,0.0,8.0,0.0,4.0
12.0,0.0,0.0,4.0,0.0,20.0,0.0,8.0,4.0,20.0,0.0,4.0,0.0,4.0,4.0,8.0,0.0,4.0,4.0,4.0
8.0,0.0,4.0,8.0,8.0,12.0,0.0,8.0,4.0,0.0,8.0,4.0,8.0,4.0,4.0,4.0,4.0,8.0,0.0,4.0
8.0,0.0,8.0,12.0,12.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,24.0,8.0,12.0,0.0,0.0,0.0,0.0
0.0,16.0,0.0,0.0,0.0,8.0,0.0,8.0,8.0,0.0,0.0,4.0,4.0,4.0,24.0,4.0,4.0,4.0,0.0,12.0
16.0,0.0,0.0,0.0,4.0,12.0,8.0,0.0,20.0,8.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,8.0,8.0,4.0
4.0,8.0,0.0,0.0,4.0,12.0,0.0,4.0,16.0,12.0,4.0,8.0,0.0,4.0,0.0,8.0,0.0,16.0,0.0,0.0
4.0,8.0,0.0,0.0,4.0,12.0,0.0,4.0,16.0,16.0,4.0,8.0,0.0,4.0,0.0,8.0,0.0,12.0,0.0,0.0
4.0,8.0,0.0,0.0,0.0,12.0,0.0,4.0,16.0,20.0,4.0,8.0,0.0,4.0,0.0,8.0,0.0,12.0,0.0,0.0
8.0,0.0,0.0,0.0,4.0,12.0,0.0,4.0,24.0,20.0,0.0,0.0,4.0,4.0,0.0,8.0,0.0,8.0,4.0,0.0
8.0,0.0,0.0,0.0,4.0,12.0,0.0,4.0,24.0,20.0,0.0,0.0,4.0,4.0,0.0,8.0,0.0,8.0,4.0,0.0
7.69,19.23,0.0,0.0,3.85,15.38,7.69,0.0,0.0,0.0,3.85,3.85,0.0,3.85,11.54,3.85,3.85,3.85,0.0,11.54
15.38,0.0,3.85,0.0,11.54,15.38,11.54,15.38,11.54,0.0,0.0,3.85,0.0,3.85,0.0,3.85,0.0,0.0,3.85,0.0
7.69,3.85,0.0,0.0,0.0,7.69,3.85,15.38,3.85,3.85,0.0,3.85,19.23,3.85,7.69,0.0,0.0,15.38,3.85,0.0
7.69,3.85,0.0,0.0,7.69,7.69,0.0,7.69,3.85,11.54,0.0,3.85,15.38,0.0,7.69,0.0,7.69,15.38,0.0,0.0
11.54,0.0,3.85,0.0,11.54,15.38,0.0,3.85,15.38,15.38,0.0,0.0,3.85,0.0,0.0,15.38,0.0,0.0,3.85,0.0
19.23,0.0,0.0,0.0,3.85,15.38,7.69,3.85,3.85,7.69,0.0,7.69,0.0,0.0,3.85,3.85,3.85,11.54,7.69,0.0
3.85,0.0,0.0,3.85,7.69,15.38,15.38,3.85,7.69,11.54,3.85,3.85,0.0,0.0,11.54,7.69,0.0,3.85,0.0,0.0
7.69,0.0,0.0,0.0,0.0,11.54,0.0,11.54,11.54,15.38,0.0,0.0,3.85,7.69,7.69,3.85,7.69,7.69,3.85,0.0
7.69,0.0,0.0,0.0,0.0,15.38,0.0,3.85,19.23,15.38,3.85,0.0,3.85,7.69,0.0,0.0,7.69,7.69,7.69,0.0
7.69,0.0,0.0,0.0,0.0,11.54,0.0,15.38,23.08,7.69,3.85,0.0,3.85,3.85,3.85,3.85,3.85,7.69,3.85,0.0
7.69,11.54,0.0,3.85,7.69,7.69,7.69,3.85,7.69,7.69,0.0,7.69,0.0,0.0,0.0,7.69,11.54,3.85,3.85,0.0
11.54,0.0,0.0,0.0,7.69,15.38,3.85,7.69,26.92,7.69,0.0,0.0,0.0,0.0,7.69,3.85,0.0,3.85,0.0,3.85
7.69,0.0,0.0,3.85,3.85,11.54,7.69,3.85,3.85,11.54,0.0,0.0,7.69,0.0,3.85,7.69,0.0,26.92,0.0,0.0
11.54,0.0,3.85,0.0,0.0,19.23,0.0,7.69,11.54,23.08,0.0,0.0,3.85,3.85,0.0,7.69,0.0,7.69,0.0,0.0
7.69,0.0,0.0,11.54,0.0,11.54,0.0,11.54,11.54,19.23,0.0,0.0,0.0,7.69,0.0,11.54,3.85,3.85,0.0,0.0
3.85,0.0,0.0,0.0,3.85,30.77,0.0,3.85,7.69,19.23,0.0,0.0,0.0,3.85,0.0,11.54,7.69,7.69,0.0,0.0
23.08,0.0,0.0,7.69,3.85,11.54,0.0,3.85,15.38,7.69,3.85,7.69,0.0,0.0,0.0,3.85,0.0,7.69,3.85,0.0
19.23,0.0,0.0,0.0,3.85,19.23,0.0,3.85,11.54,15.38,7.69,3.85,0.0,3.85,0.0,0.0,7.69,3.85,0.0,0.0
7.69,0.0,3.85,0.0,0.0,19.23,3.85,11.54,15.38,11.54,0.0,0.0,0.0,0.0,19.23,0.0,0.0,3.85,3.85,0.0
0.0,0.0,3.85,0.0,7.69,7.69,7.69,7.69,0.0,0.0,0.0,7.69,26.92,7.69,11.54,3.85,3.85,0.0,0.0,3.85
0.0,11.54,3.85,0.0,11.54,3.85,7.69,3.85,7.69,0.0,7.69,3.85,3.85,3.85,0.0,11.54,11.54,7.69,0.0,0.0
7.69,0.0,0.0,0.0,7.69,3.85,0.0,7.69,11.54,23.08,3.85,0.0,3.85,0.0,23.08,7.69,0.0,0.0,0.0,0.0
11.54,0.0,0.0,0.0,3.85,7.69,0.0,3.85,23.08,7.69,3.85,0.0,0.0,7.69,0.0,11.54,3.85,3.85,7.69,3.85
3.85,0.0,3.85,3.85,7.69,7.69,3.85,0.0,11.54,7.69,0.0,3.85,3.85,0.0,3.85,7.69,11.54,0.0,11.54,7.69
7.69,0.0,0.0,0.0,3.85,11.54,0.0,11.54,19.23,19.23,0.0,0.0,3.85,0.0,0.0,3.85,7.69,7.69,3.85,0.0
26.92,0.0,0.0,0.0,3.85,11.54,3.85,3.85,7.69,15.38,3.85,7.69,0.0,0.0,0.0,0.0,3.85,0.0,3.85,7.69
15.38,0.0,0.0,0.0,0.0,15.38,0.0,7.69,11.54,15.38,3.85,3.85,0.0,3.85,3.85,3.85,0.0,7.69,3.85,3.85
0.0,7.69,15.38,3.85,3.85,3.85,0.0,3.85,0.0,15.38,0.0,7.69,0.0,11.54,3.85,7.69,7.69,7.69,0.0,0.0
0.0,0.0,0.0,0.0,19.23,0.0,3.85,7.69,0.0,7.69,0.0,0.0,30.77,0.0,26.92,0.0,0.0,0.0,0.0,3.85
7.69,0.0,0.0,0.0,3.85,3.85,0.0,11.54,15.38,3.85,0.0,3.85,3.85,0.0,15.38,0.0,3.85,15.38,3.85,7.69
0.0,7.69,0.0,0.0,3.85,0.0,0.0,7.69,15.38,11.54,7.69,0.0,3.85,7.69,11.54,0.0,11.54,7.69,0.0,3.85
7.69,0.0,0.0,0.0,0.0,3.85,0.0,11.54,15.38,7.69,0.0,3.85,3.85,0.0,15.38,0.0,3.85,15.38,3.85,7.69
7.69,7.69,0.0,3.85,0.0,0.0,0.0,11.54,11.54,11.54,3.85,3.85,3.85,7.69,3.85,3.85,11.54,0.0,3.85,3.85
7.69,7.69,0.0,3.85,0.0,0.0,0.0,11.54,11.54,7.69,3.85,3.85,3.85,7.69,3.85,7.69,11.54,0.0,3.85,3.85
3.85,0.0,0.0,3.85,0.0,7.69,0.0,0.0,30.77,15.38,7.69,3.85,0.0,0.0,11.54,7.69,0.0,0.0,7.69,0.0
3.85,3.85,7.69,3.85,0.0,0.0,7.69,3.85,30.77,15.38,0.0,3.85,0.0,0.0,7.69,0.0,0.0,11.54,0.0,0.0
14.81,0.0,11.11,18.52,7.41,3.7,0.0,3.7,7.41,11.11,0.0,7.41,3.7,0.0,3.7,0.0,0.0,3.7,0.0,3.7
11.11,0.0,0.0,3.7,0.0,18.52,7.41,3.7,11.11,7.41,3.7,3.7,3.7,0.0,3.7,3.7,7.41,11.11,0.0,0.0
14.81,7.41,0.0,3.7,0.0,7.41,0.0,7.41,22.22,18.52,3.7,3.7,0.0,0.0,0.0,3.7,7.41,0.0,0.0,0.0
14.81,7.41,0.0,3.7,0.0,7.41,0.0,7.41,18.52,18.52,3.7,3.7,0.0,0.0,3.7,3.7,7.41,0.0,0.0,0.0
18.52,0.0,3.7,0.0,7.41,22.22,0.0,3.7,11.11,14.81,0.0,0.0,3.7,7.41,0.0,3.7,0.0,3.7,0.0,0.0
18.52,0.0,0.0,3.7,7.41,22.22,0.0,3.7,11.11,14.81,0.0,3.7,3.7,3.7,0.0,3.7,0.0,3.7,0.0,0.0
18.52,0.0,0.0,0.0,7.41,22.22,0.0,3.7,11.11,14.81,0.0,3.7,3.7,7.41,0.0,3.7,0.0,3.7,0.0,0.0
11.11,0.0,0.0,0.0,3.7,11.11,3.7,7.41,11.11,18.52,0.0,0.0,11.11,7.41,3.7,3.7,0.0,7.41,0.0,0.0
7.41,0.0,0.0,0.0,3.7,14.81,0.0,0.0,11.11,33.33,0.0,0.0,11.11,11.11,3.7,3.7,0.0,0.0,0.0,0.0
3.7,0.0,0.0,0.0,3.7,14.81,3.7,7.41,11.11,22.22,0.0,0.0,11.11,7.41,3.7,3.7,0.0,7.41,0.0,0.0
11.11,0.0,0.0,0.0,0.0,14.81,0.0,3.7,11.11,11.11,0.0,0.0,7.41,7.41,14.81,3.7,7.41,0.0,3.7,3.7
7.41,0.0,0.0,3.7,7.41,11.11,0.0,14.81,14.81,11.11,0.0,0.0,3.7,0.0,3.7,11.11,3.7,7.41,0.0,0.0
22.22,0.0,0.0,3.7,7.41,18.52,3.7,7.41,11.11,11.11,0.0,3.7,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0
22.22,0.0,0.0,3.7,3.7,18.52,3.7,7.41,11.11,14.81,0.0,3.7,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0
22.22,0.0,0.0,3.7,3.7,22.22,3.7,3.7,11.11,18.52,0.0,3.7,0.0,0.0,0.0,3.7,0.0,3.7,0.0,0.0
22.22,0.0,0.0,3.7,3.7,22.22,3.7,3.7,11.11,18.52,0.0,3.7,0.0,0.0,0.0,7.41,0.0,0.0,0.0,0.0
18.52,0.0,3.7,0.0,3.7,18.52,0.0,3.7,11.11,22.22,0.0,7.41,0.0,0.0,0.0,3.7,0.0,7.41,0.0,0.0
14.81,0.0,0.0,3.7,0.0,22.22,3.7,7.41,14.81,18.52,0.0,0.0,0.0,0.0,0.0,3.7,7.41,0.0,0.0,3.7
18.52,0.0,0.0,3.7,0.0,22.22,3.7,7.41,11.11,18.52,0.0,0.0,0.0,0.0,3.7,0.0,7.41,0.0,0.0,3.7
14.81,0.0,0.0,3.7,0.0,18.52,3.7,7.41,14.81,18.52,0.0,0.0,0.0,0.0,0.0,7.41,7.41,0.0,0.0,3.7
18.52,0.0,0.0,3.7,0.0,22.22,0.0,3.7,14.81,18.52,0.0,3.7,0.0,0.0,0.0,0.0,3.7,7.41,0.0,3.7
22.22,0.0,0.0,3.7,0.0,18.52,0.0,3.7,14.81,18.52,0.0,3.7,0.0,0.0,0.0,3.7,0.0,7.41,0.0,3.7
18.52,0.0,0.0,3.7,0.0,18.52,0.0,3.7,14.81,18.52,0.0,3.7,0.0,0.0,0.0,3.7,3.7,7.41,0.0,3.7
3.7,3.7,3.7,0.0,11.11,18.52,3.7,3.7,14.81,7.41,0.0,0.0,0.0,0.0,7.41,3.7,7.41,7.41,0.0,3.7
22.22,0.0,0.0,3.7,3.7,18.52,3.7,7.41,11.11,14.81,0.0,3.7,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0
11.11,0.0,0.0,3.7,7.41,18.52,0.0,3.7,14.81,14.81,0.0,3.7,0.0,0.0,0.0,0.0,11.11,7.41,0.0,3.7
11.11,0.0,0.0,3.7,3.7,18.52,0.0,3.7,14.81,14.81,0.0,3.7,0.0,0.0,0.0,3.7,11.11,7.41,0.0,3.7
14.81,0.0,0.0,3.7,0.0,18.52,0.0,7.41,14.81,14.81,0.0,3.7,0.0,0.0,0.0,3.7,7.41,7.41,0.0,3.7
14.81,0.0,0.0,3.7,0.0,18.52,0.0,7.41,14.81,14.81,0.0,3.7,0.0,0.0,0.0,3.7,11.11,3.7,0.0,3.7
11.11,0.0,0.0,3.7,0.0,18.52,0.0,7.41,14.81,14.81,0.0,3.7,0.0,0.0,0.0,3.7,11.11,7.41,0.0,3.7
14.81,0.0,0.0,0.0,3.7,22.22,3.7,3.7,11.11,22.22,0.0,0.0,3.7,7.41,0.0,7.41,0.0,0.0,0.0,0.0
7.41,7.41,3.7,0.0,3.7,18.52,0.0,3.7,18.52,25.93,0.0,0.0,3.7,3.7,0.0,0.0,3.7,0.0,0.0,0.0
7.41,14.81,0.0,0.0,0.0,11.11,0.0,7.41,29.63,14.81,0.0,0.0,7.41,0.0,3.7,0.0,0.0,3.7,0.0,0.0
7.41,0.0,0.0,0.0,0.0,11.11,7.41,0.0,7.41,14.81,3.7,0.0,3.7,7.41,0.0,14.81,3.7,14.81,3.7,0.0
0.0,0.0,0.0,0.0,14.81,7.41,3.7,3.7,25.93,18.52,0.0,0.0,7.41,0.0,11.11,3.7,0.0,3.7,0.0,0.0
14.81,0.0,0.0,0.0,3.7,11.11,3.7,3.7,11.11,22.22,0.0,0.0,7.41,7.41,3.7,7.41,0.0,3.7,0.0,0.0
3.7,7.41,7.41,0.0,3.7,3.7,0.0,3.7,33.33,7.41,3.7,0.0,0.0,0.0,0.0,3.7,3.7,11.11,7.41,0.0
3.7,0.0,3.7,0.0,7.41,14.81,0.0,18.52,18.52,3.7,3.7,0.0,7.41,3.7,0.0,3.7,7.41,3.7,0.0,0.0
3.7,0.0,3.7,0.0,7.41,14.81,0.0,14.81,18.52,3.7,3.7,0.0,7.41,3.7,0.0,3.7,7.41,7.41,0.0,0.0
0.0,11.11,0.0,3.7,7.41,11.11,7.41,7.41,3.7,0.0,3.7,7.41,0.0,3.7,0.0,14.81,7.41,7.41,3.7,0.0
0.0,7.41,0.0,3.7,7.41,11.11,7.41,11.11,3.7,0.0,0.0,7.41,0.0,0.0,0.0,14.81,7.41,11.11,3.7,3.7
7.41,0.0,0.0,7.41,7.41,7.41,3.7,11.11,29.63,3.7,7.41,0.0,0.0,3.7,0.0,3.7,3.7,0.0,3.7,0.0
0.0,11.11,3.7,0.0,11.11,3.7,7.41,3.7,11.11,0.0,3.7,3.7,3.7,3.7,0.0,14.81,7.41,11.11,0.0,0.0
0.0,0.0,3.7,7.41,18.52,0.0,3.7,0.0,3.7,14.81,0.0,0.0,11.11,11.11,18.52,3.7,0.0,0.0,3.7,0.0
7.41,0.0,7.41,3.7,3.7,3.7,3.7,0.0,11.11,11.11,3.7,7.41,3.7,3.7,14.81,7.41,0.0,3.7,0.0,3.7
0.0,11.11,0.0,3.7,3.7,3.7,3.7,0.0,0.0,0.0,3.7,7.41,3.7,7.41,7.41,7.41,7.41,14.81,11.11,3.7
0.0,0.0,3.7,29.63,3.7,0.0,0.0,0.0,0.0,11.11,0.0,3.7,0.0,11.11,33.33,0.0,0.0,0.0,3.7,0.0
3.7,0.0,0.0,0.0,14.81,11.11,0.0,11.11,7.41,3.7,0.0,0.0,3.7,3.7,25.93,3.7,7.41,3.7,0.0,0.0
11.11,0.0,0.0,3.7,11.11,14.81,0.0,7.41,14.81,14.81,0.0,0.0,0.0,3.7,0.0,3.7,7.41,3.7,0.0,3.7
11.11,0.0,0.0,3.7,7.41,14.81,0.0,7.41,14.81,14.81,0.0,0.0,0.0,3.7,0.0,7.41,7.41,3.7,0.0,3.7
11.11,0.0,0.0,0.0,7.41,7.41,3.7,3.7,11.11,18.52,3.7,0.0,7.41,7.41,3.7,11.11,3.7,0.0,0.0,0.0
22.22,0.0,0.0,3.7,0.0,7.41,0.0,3.7,11.11,7.41,7.41,7.41,0.0,3.7,0.0,7.41,7.41,7.41,3.7,0.0
0.0,14.81,0.0,0.0,7.41,0.0,0.0,7.41,3.7,7.41,3.7,3.7,7.41,0.0,11.11,14.81,3.7,11.11,3.7,0.0
7.41,0.0,7.41,0.0,11.11,14.81,3.7,11.11,7.41,3.7,0.0,7.41,7.41,3.7,0.0,3.7,3.7,7.41,0.0,0.0
3.7,7.41,7.41,11.11,0.0,3.7,0.0,7.41,7.41,3.7,0.0,3.7,0.0,7.41,14.81,7.41,3.7,3.7,0.0,7.41
10.71,7.14,7.14,0.0,0.0,7.14,0.0,10.71,17.86,10.71,3.57,3.57,0.0,0.0,0.0,0.0,14.29,7.14,0.0,0.0
7.14,7.14,0.0,3.57,7.14,10.71,0.0,7.14,17.86,14.29,3.57,3.57,0.0,3.57,3.57,3.57,0.0,3.57,0.0,3.57
7.14,7.14,0.0,0.0,7.14,10.71,0.0,7.14,17.86,14.29,3.57,7.14,0.0,3.57,3.57,3.57,0.0,3.57,0.0,3.57
14.29,0.0,7.14,0.0,0.0,7.14,0.0,3.57,14.29,10.71,3.57,10.71,0.0,3.57,0.0,0.0,7.14,14.29,3.57,0.0
21.43,0.0,3.57,0.0,0.0,7.14,0.0,0.0,14.29,14.29,3.57,10.71,0.0,3.57,0.0,0.0,7.14,10.71,3.57,0.0
7.14,3.57,7.14,0.0,3.57,10.71,3.57,10.71,7.14,10.71,0.0,0.0,14.29,0.0,10.71,3.57,3.57,3.57,0.0,0.0
10.71,0.0,3.57,0.0,0.0,10.71,0.0,7.14,17.86,14.29,0.0,7.14,3.57,3.57,0.0,3.57,0.0,14.29,3.57,0.0
7.14,17.86,0.0,3.57,0.0,7.14,0.0,3.57,3.57,7.14,3.57,10.71,3.57,0.0,3.57,7.14,7.14,3.57,3.57,7.14
7.14,0.0,0.0,3.57,21.43,10.71,0.0,0.0,25.0,7.14,3.57,3.57,0.0,0.0,10.71,3.57,0.0,0.0,0.0,3.57
3.57,0.0,0.0,0.0,0.0,17.86,0.0,21.43,10.71,10.71,0.0,0.0,7.14,0.0,14.29,3.57,0.0,3.57,3.57,3.57
3.57,21.43,0.0,3.57,10.71,14.29,0.0,7.14,7.14,3.57,0.0,3.57,3.57,0.0,0.0,10.71,0.0,7.14,0.0,3.57
10.71,7.14,3.57,3.57,0.0,10.71,0.0,10.71,17.86,10.71,3.57,3.57,0.0,0.0,0.0,0.0,10.71,7.14,0.0,0.0
7.14,7.14,7.14,0.0,0.0,14.29,0.0,7.14,17.86,17.86,3.57,3.57,0.0,0.0,0.0,7.14,3.57,3.57,0.0,0.0
10.71,7.14,3.57,3.57,0.0,10.71,0.0,7.14,21.43,14.29,3.57,3.57,0.0,0.0,0.0,3.57,3.57,7.14,0.0,0.0
14.29,7.14,7.14,0.0,0.0,7.14,0.0,10.71,14.29,10.71,3.57,7.14,0.0,3.57,0.0,3.57,7.14,3.57,0.0,0.0
7.14,7.14,7.14,0.0,0.0,10.71,0.0,10.71,17.86,10.71,3.57,7.14,0.0,3.57,0.0,3.57,3.57,7.14,0.0,0.0
7.14,7.14,7.14,0.0,0.0,10.71,0.0,10.71,17.86,10.71,3.57,3.57,0.0,0.0,0.0,0.0,14.29,7.14,0.0,0.0
10.71,7.14,7.14,0.0,0.0,10.71,0.0,7.14,17.86,10.71,3.57,0.0,0.0,0.0,0.0,3.57,10.71,10.71,0.0,0.0
10.71,7.14,10.71,0.0,0.0,10.71,0.0,7.14,14.29,14.29,3.57,3.57,0.0,3.57,3.57,0.0,7.14,3.57,0.0,0.0
10.71,7.14,7.14,0.0,0.0,7.14,0.0,7.14,17.86,14.29,3.57,7.14,0.0,3.57,0.0,0.0,7.14,7.14,0.0,0.0
10.71,0.0,0.0,0.0,3.57,14.29,3.57,0.0,17.86,10.71,0.0,0.0,10.71,3.57,10.71,3.57,3.57,3.57,0.0,3.57
7.14,0.0,0.0,3.57,3.57,25.0,0.0,3.57,14.29,14.29,7.14,0.0,3.57,3.57,3.57,3.57,3.57,3.57,0.0,0.0
17.86,0.0,7.14,3.57,0.0,10.71,3.57,7.14,21.43,7.14,3.57,3.57,0.0,3.57,0.0,0.0,0.0,3.57,7.14,0.0
10.71,0.0,10.71,3.57,0.0,10.71,3.57,7.14,21.43,7.14,3.57,3.57,0.0,3.57,0.0,0.0,0.0,7.14,7.14,0.0
10.71,0.0,10.71,3.57,0.0,10.71,3.57,3.57,21.43,7.14,0.0,7.14,0.0,0.0,0.0,3.57,0.0,10.71,7.14,0.0
10.71,0.0,7.14,7.14,0.0,10.71,3.57,3.57,21.43,7.14,3.57,7.14,0.0,0.0,0.0,0.0,0.0,10.71,7.14,0.0
10.71,7.14,10.71,0.0,7.14,3.57,0.0,7.14,17.86,14.29,0.0,7.14,0.0,3.57,0.0,0.0,7.14,3.57,0.0,0.0
10.71,7.14,7.14,0.0,0.0,10.71,0.0,7.14,17.86,14.29,3.57,0.0,0.0,0.0,0.0,7.14,7.14,7.14,0.0,0.0
7.14,7.14,7.14,0.0,0.0,10.71,0.0,7.14,17.86,17.86,3.57,7.14,0.0,0.0,0.0,0.0,10.71,3.57,0.0,0.0
14.29,7.14,7.14,0.0,0.0,10.71,0.0,0.0,17.86,21.43,0.0,3.57,0.0,0.0,0.0,3.57,3.57,10.71,0.0,0.0
14.29,7.14,7.14,0.0,3.57,10.71,0.0,3.57,14.29,14.29,7.14,3.57,0.0,0.0,0.0,3.57,7.14,3.57,0.0,0.0
10.71,7.14,3.57,3.57,0.0,10.71,0.0,3.57,17.86,14.29,3.57,3.57,0.0,0.0,0.0,3.57,7.14,10.71,0.0,0.0
10.71,7.14,7.14,0.0,0.0,10.71,0.0,7.14,17.86,10.71,3.57,0.0,0.0,0.0,0.0,3.57,10.71,7.14,3.57,0.0
10.71,7.14,7.14,0.0,0.0,10.71,0.0,3.57,14.29,17.86,3.57,7.14,0.0,3.57,3.57,0.0,7.14,3.57,0.0,0.0
10.71,7.14,7.14,0.0,0.0,10.71,0.0,3.57,14.29,14.29,7.14,7.14,0.0,3.57,0.0,0.0,10.71,3.57,0.0,0.0
7.14,7.14,7.14,0.0,0.0,10.71,3.57,3.57,17.86,14.29,7.14,7.14,0.0,0.0,0.0,0.0,7.14,7.14,0.0,0.0
14.29,7.14,7.14,0.0,3.57,7.14,0.0,3.57,17.86,14.29,3.57,3.57,0.0,0.0,3.57,3.57,3.57,7.14,0.0,0.0
28.57,0.0,3.57,7.14,0.0,14.29,0.0,3.57,10.71,10.71,0.0,3.57,0.0,3.57,0.0,3.57,0.0,7.14,3.57,0.0
17.86,0.0,0.0,7.14,0.0,17.86,0.0,7.14,10.71,10.71,0.0,3.57,0.0,3.57,0.0,7.14,3.57,7.14,3.57,0.0
3.57,21.43,0.0,3.57,7.14,10.71,0.0,0.0,3.57,3.57,0.0,3.57,3.57,3.57,0.0,10.71,14.29,7.14,0.0,3.57
0.0,0.0,0.0,0.0,0.0,67.86,28.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57
7.14,0.0,7.14,0.0,3.57,0.0,3.57,3.57,10.71,10.71,3.57,10.71,0.0,3.57,7.14,7.14,7.14,7.14,0.0,7.14
